Nid,Node UUID,Title,Authorized Name,Author Name Latin,Author Name English,Author Name Native Language,Also known as,Other Alternative Name Form(s),Author Birth Date,Author Death Date,Floruit/Active,Modern Geographic Identity,Ancient Geographic Identity,Time Period,Source,LoC Source,LofC URI,LoC ID,VIAF Source,VIAF ID,PHI Author Name,PHI Number,PHI or Stoa Number,DigilibLT Number,Perseus Name,Stoa Number,Perseus URN,CTS URN,Author Name Abbreviations,Path,Post date,BNE Name,BNE URL,BNF Name,BNF URL,DNB Name,DNB URL,ICCU Name,ICCU URL,ISNI Name,ISNI URL,Wikidata URL,Wikipedia,WorldCat Identity,DLL Identifier,DLL Number
71267,f75f653e-666e-4f56-9df2-5e5c6cb28c31,"71267 : Bordini, Giovanni Francesco, approximately 1536-1609","Bordini, Giovanni Francesco, approximately 1536-1609",,,Giovanni Francesco Bordini,,,Approximately 1536 A.D.,1609 A.D.,16th Century A.D.,"Rome, Italy",,Neo-Latin,https://thesaurus.cerl.org/record/cnp01231829,http://lccn.loc.gov/n86005760,https://id.loc.gov/authorities/names/n86005760,n86005760,http://viaf.org/viaf/84080530,84080530,,,,,,,,,,/alli/author/1823,7/13/2017 2:47,"Bordini, Giovanni Francesco 1536-1609",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX4847972,,,"Bordini, Giovanni Francesco 1536-1609",http://d-nb.info/gnd/115539859,,,"Bordini, Giovanni Francesco approximately 1536-1609",http://isni.org/isni/0000000078187160,,,https://www.worldcat.org/identities/lccn-n86005760,A4092,4092
71266,cbc547e1-78a0-4259-b1d4-1703e30d8ab9,"71266 : Bonfini, Antonio, 1427-1502","Bonfini, Antonio, 1427-1502",Antonius Bonfinius,,Antonio Bonfini,,,1427 A.D.,1502 A.D.,15th Century A.D.,,,Medieval,,http://lccn.loc.gov/n85813059,https://id.loc.gov/authorities/names/n85813059,n85813059,http://viaf.org/viaf/4989656,4989656,,,,,,,,,,/alli/author/1822,7/13/2017 2:42,,,Bonfini Antonio 1427-1503,http://catalogue.bnf.fr/ark:/12148/cb12265711t,"Bonfini, Antonio 1427-1502",http://d-nb.info/gnd/104106123,,,"Bonfini, Marco Antonio 1427-1503",http://isni.org/isni/0000000119462000,https://www.wikidata.org/entity/Q266482#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Antonio_Bonfini,https://www.worldcat.org/identities/lccn-n85813059,A5608,5608
71265,58324b65-b79e-4bb8-90b3-7c4b8a054fe6,"71265 : Bona, Giovanni, 1609-1674","Bona, Giovanni, 1609-1674",,John Bona,Giovanni Bona,,,1609 A.D.,1674 A.D.,17th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/n84133275,https://id.loc.gov/authorities/names/n84133275,n84133275,http://viaf.org/viaf/37060997,37060997,,,,,,,,,,/alli/author/1821,7/13/2017 2:37,"Bona, Giovanni 1609-1674",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX861086,Bona Giovanni 1609-1674,http://catalogue.bnf.fr/ark:/12148/cb13320303c,"Bona, Giovanni 1609-1674",http://d-nb.info/gnd/128544902,,,"Bona, Giovanni 1609-1674 kardinál",http://isni.org/isni/0000000116215311,https://www.wikidata.org/entity/Q82694#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Giovanni_Bona,https://www.worldcat.org/identities/lccn-n84133275,A4056,4056
71264,9bc26bf2-6003-4075-99eb-0441697ef7c6,"71264 : Boece, Hector, 1465?-1536","Boece, Hector, 1465?-1536",Hector Boethius,Hector Boece,,,,Approximately 1465 A.D.,1536 A.D.,15th Century A.D. - 16th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/nr93001220,https://id.loc.gov/authorities/names/nr93001220,nr93001220,http://viaf.org/viaf/17337454,17337454,,,,,,,,,,/alli/author/1820,7/12/2017 22:30,,,Boece Hector 1465?-1536,http://catalogue.bnf.fr/ark:/12148/cb125571787,"Boethius, Hector 1465-1536",http://d-nb.info/gnd/10421161X,,,"Boece, Hector asi 1465-1536",http://isni.org/isni/0000000079712297,https://www.wikidata.org/entity/Q652097#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Hector_Boece,https://www.worldcat.org/identities/lccn-nr93001220,A4079,4079
71263,edcb40e0-5ef7-40b2-bd56-f5af5af2c963,"71263 : Bodin, Jean, 1530-1596","Bodin, Jean, 1530-1596",Ioannes Bodinus,,Jean Bodin,,,1530 A.D.,1596 A.D.,16th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/n50010058,https://id.loc.gov/authorities/names/n50010058,n50010058,http://viaf.org/viaf/59092656,59092656,,,,,"Bodin, Jean 1530-1596",stoa0057a,,urn:cts:latinLit:stoa0057a:,,/alli/author/1819,7/12/2017 22:26,,,Bodin Jean 1530-1596,http://catalogue.bnf.fr/ark:/12148/cb119999518,"Bodin, Jean 1529-1596",http://d-nb.info/gnd/118512307,"Bodin , Jean &lt;1530-1596&gt;",http://id.sbn.it/af/IT\ICCU\CFIV\038689,"Bodin, Jean 1530-1596",http://isni.org/isni/000000012134824X,https://www.wikidata.org/entity/Q190944#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Jean_Bodin,https://www.worldcat.org/identities/lccn-n50010058,A4074,4074
71262,2637646f-b0cd-4532-806e-895c998762dc,"71262 : Blarru, Pierre de 1437-1510","Blarru, Pierre de 1437-1510",Petrus‏ de Blarrorivo,,Pierre de Blarru,,,1437 A.D.,1510 A.D.,15th Century A.D. - 16th Century A.D.,,,Medieval,,http://lccn.loc.gov/nr93052315,https://id.loc.gov/authorities/names/nr93052315,nr93052315,http://viaf.org/viaf/22260885,22260885,,,,,,,,,,/alli/author/1818,7/12/2017 22:22,,,Blarru Pierre de 1437-1510,http://catalogue.bnf.fr/ark:/12148/cb12590728g,"Blarru, Pierre de 1437-1510",http://d-nb.info/gnd/1090172605,,,Pierre de Blarru,http://isni.org/isni/0000000121238163,https://www.wikidata.org/entity/Q2093992#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-nr93052315,A4094,4094
71261,74a42127-4782-4813-b9b5-c670e8ec7dbe,"71261 : Bissel, Johann, 1601-1682","Bissel, Johann, 1601-1682",Johannes Bisselius,,Johannes Bissel,,,1601 A.D.,1682 A.D.,17th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/nr2001035138,https://id.loc.gov/authorities/names/nr2001035138,nr2001035138,http://viaf.org/viaf/14939863,14939863,,,,,,,,,,/alli/author/1817,7/12/2017 22:17,"Bissel, Johannes 1601-1682",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1265888,Bissel Johannes 1601-1682,http://catalogue.bnf.fr/ark:/12148/cb135682396,"Bissel, Johannes 1601-1682",http://d-nb.info/gnd/117751359,,,"Johannes Bisselius deutscher Jesuit, Historiker und neulateinischer Dichter",http://isni.org/isni/0000000066294938,https://www.wikidata.org/entity/Q1697264#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-nr2001035138,A5611,5611
71260,a286eb85-ca18-443a-a499-34a3980c10a6,"71260 : Bisse, Thomas, -1731","Bisse, Thomas, -1731",,Thomas Bisse,,,,,1731 A.D.,18th Century A.D.,England,,Neo-Latin,http://www.oxforddnb.com/index/2/101002477/,http://lccn.loc.gov/n83238572,https://id.loc.gov/authorities/names/n83238572,n83238572,http://viaf.org/viaf/71743071,71743071,,,,,,,,,,/alli/author/1816,7/12/2017 22:12,,,,,,,,,"Bisse, Thomas",http://isni.org/isni/0000000385208814,https://www.wikidata.org/entity/Q18528790#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n83238572,A4059,4059
71259,dae1571a-a1b6-49cb-a401-1c631561523a,"71259 : Biondo, Flavio, 1392-1463","Biondo, Flavio, 1392-1463",Flavius Blondus,,Flavio Biondo,,,1392 A.D.,1463 A.D.,15th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/n82152360,https://id.loc.gov/authorities/names/n82152360,n82152360,http://viaf.org/viaf/27092943,27092943,,,,,,,,,,/alli/author/1815,7/12/2017 22:07,Biondo Flavio 1392-1463,http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX4756939,Blondus Flavius 1388?-1463,http://catalogue.bnf.fr/ark:/12148/cb12431564m,"Blondus, Flavius 1392-1463",http://d-nb.info/gnd/118658867,"Biondo , Flavio",http://id.sbn.it/af/IT\ICCU\CUBV\020790,Biondo Flavio,http://isni.org/isni/0000000118501944,https://www.wikidata.org/entity/Q434834#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Flavio_Biondo,https://www.worldcat.org/identities/lccn-n82152360,A4049,4049
71258,68d16a5e-2cc8-4557-81b5-a4fec2ca1da3,"71258 : Birck, Sixt, 1500-1554","Birck, Sixt, 1500-1554",Xystus Betuleius,,,,,1500 A.D.,1554 A.D.,16th Century A.D.,"Augsburg, Germany",,Neo-Latin,,http://lccn.loc.gov/no96009553,https://id.loc.gov/authorities/names/no96009553,no96009553,http://viaf.org/viaf/12346741,12346741,,,,,"Birck, Sixt, 1501-1554. (Betulius Augustanus, Xystus)",stoa0057,,urn:cts:latinLit:stoa0057:,,/alli/author/1814,7/12/2017 22:03,,,Birck Sixt 1501-1554,http://catalogue.bnf.fr/ark:/12148/cb121593804,"Birck, Sixt 1501-1554",http://d-nb.info/gnd/118859730,,,Sixtus Birck deutscher Dramatiker und Kirchenliederdichter,http://isni.org/isni/0000000108703112,https://www.wikidata.org/entity/Q77979#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Sixt_Birck,https://www.worldcat.org/identities/lccn-no96009553,A4075,4075
71257,f6edb017-5882-4e70-b63e-0db742406970,"71257 : Beroaldo, Filippo, 1453-1505","Beroaldo, Filippo, 1453-1505",Philippus Beroaldus,,Filippo Beroaldo,,,1453 A.D.,1505 A.D.,15th Century A.D. - 16th Century A.D.,"Bologna, Italy",,Medieval,,http://lccn.loc.gov/n85823171,https://id.loc.gov/authorities/names/n85823171,n85823171,http://viaf.org/viaf/51797072,51797072,,,,,,,,,,/alli/author/1813,7/12/2017 21:59,,,Beroaldo Filippo 1453-1505,http://catalogue.bnf.fr/ark:/12148/cb12515577p,"Beroaldo, Filippo 1453-1505",http://d-nb.info/gnd/118656589,"Beroaldo , Filippo &lt;1453-1505&gt;",http://id.sbn.it/af/IT\ICCU\SBLV\310736,Filippo Beroaldo il Vecchio,http://isni.org/isni/0000000121328804,https://www.wikidata.org/entity/Q3071870#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Filippo_Beroaldo,https://www.worldcat.org/identities/lccn-n85823171,A4095,4095
71256,d791b3ba-7314-4c4e-9506-1d543a445c13,"71256 : Bernoulli, Jakob, 1654-1705","Bernoulli, Jakob, 1654-1705",Iacobus Bernoullius,Jacob Bernoulli,,,,1654 A.D.,1705 A.D.,17th Century A.D. - 18th Century A.D.,"Basel, Switzerland",,Neo-Latin,http://viaf.org/viaf/14793931,http://lccn.loc.gov/n83196756,https://id.loc.gov/authorities/names/n83196756,n83196756,http://viaf.org/viaf/14793931,14793931,,,,,,,,,,/alli/author/1812,7/12/2017 21:56,"Bernoulli, Jacques 1654-1705",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX1612502,Bernoulli Jacques 1654-1705,http://catalogue.bnf.fr/ark:/12148/cb120751142,"Bernoulli, Jakob 1655-1705",http://d-nb.info/gnd/118509950,"Bernoulli , Jakob",http://id.sbn.it/af/IT\ICCU\IEIV\029508,"Bernoulli, Jacob 1654-1705",http://isni.org/isni/0000000110215046,https://www.wikidata.org/entity/Q122392#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Jacob_Bernoulli,https://www.worldcat.org/identities/lccn-n83196756,A4089,4089
71255,bd7d67eb-24bd-4688-9484-8dc0d511c701,"71255 : Bernegger, Matthias, 1582-1640","Bernegger, Matthias, 1582-1640",Matthias Bernegerus,,Matthias Bernegger,,,1582 A.D.,1640 A.D.,17th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/n85196214,https://id.loc.gov/authorities/names/n85196214,n85196214,http://viaf.org/viaf/2604874,2604874,,,,,,,,,,/alli/author/1811,7/12/2017 21:52,"Bernegger, Matthias 1582-1640",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX4899858,Bernegger Matthias 1582-1640,http://catalogue.bnf.fr/ark:/12148/cb129928534,"Bernegger, Matthias 1582-1640",http://d-nb.info/gnd/11614419X,,,"Bernegger, Mathias",http://isni.org/isni/0000000120985116,https://www.wikidata.org/entity/Q104688#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Matthias_Bernegger,https://www.worldcat.org/identities/lccn-n85196214,A4063,4063
71254,cebd35e1-2485-4833-8110-9f20f7fb78ce,"71254 : Bodecher Benningh, Johan, 1606-1642","Bodecher Benningh, Johan, 1606-1642",Janus Bodecherus Banningius,,Johannes Bodecher Benning,,,1606 A.D.,1642 A.D.,17th Century A.D.,"Loosdrecht, Netherlands",,Neo-Latin,http://www.biografischportaal.nl/persoon/63784973,,,,http://viaf.org/viaf/88571667,88571667,,,,,,,,,,/alli/author/1810,7/12/2017 21:45,,,,,"Bodecherus Banningius, Janus 1606-1642",http://d-nb.info/gnd/105519102X,,,"Bodecher Benningh, Johan",http://isni.org/isni/0000000060139670,,,,A4053,4053
71253,6d591c32-9036-4b30-be07-d48218517d38,"71253 : Benci, Francesco, 1542-1594","Benci, Francesco, 1542-1594",Franciscus Bencius,,Francesco Benci,,,1542 A.D.,1594 A.D.,16th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/nr2006020231,https://id.loc.gov/authorities/names/nr2006020231,nr2006020231,http://viaf.org/viaf/14926743,14926743,,,,,,,,,,/alli/author/1809,7/12/2017 21:40,"Benci, Francesco 1542-1594",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX4860937,Benci Francesco 1542-1594,http://catalogue.bnf.fr/ark:/12148/cb134940708,"Benci, Francesco 1542-1594",http://d-nb.info/gnd/116117567,"Benci , Francesco",http://id.sbn.it/af/IT\ICCU\BVEV\019347,"Benci, Francisco 1542-1594",http://isni.org/isni/0000000072434095,https://www.wikidata.org/entity/Q30014571#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-nr2006020231,A4077,4077
71252,b2de664e-1b94-415a-beaf-73549c683d71,"71252 : Edmund, of Abingon, Saint, Archbishop of Canterbury, approximately 1170-1240","Edmund, of Abingon, Saint, Archbishop of Canterbury, approximately 1170-1240",Edmundus Abingdonensis,Edmund of Abingdon,,,,approximately 1170 A.D. ,1240 A.D.,12th Century A.D. - 13th Century A.D.,,Kingdom of England,Medieval,http://oxfordindex.oup.com/view/10.1093/oi/authority.20110803095742598?rskey=1d5...,http://lccn.loc.gov/no92025998,https://id.loc.gov/authorities/names/no92025998,no92025998,http://viaf.org/viaf/315944519,315944519,,,,,,,,,,/alli/author/1808,7/12/2017 21:36,,,Edmond Rich saint 1175?-1240,http://catalogue.bnf.fr/ark:/12148/cb12021843k,Edmundus Abingdonensis 1170-1240,http://d-nb.info/gnd/1090231652,,,Edmond Rich Saint,http://isni.org/isni/0000000448810651,https://www.wikidata.org/entity/Q1235967#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Edmund_of_Abingdon,https://www.worldcat.org/identities/lccn-no92025998,A4070,4070
71251,519a8e6d-b250-4f06-8c1b-e9669940f5bc,"71251 : Mancinus, Dominicus, active 1478-1491","Mancinus, Dominicus, active 1478-1491",Domenicus Mancius,,Domenico Mancini,,,approximately 1432 A.D.,approximately 1514 A.D.,15th Century A.D. - 16th Century A.D.,,,Medieval,http://www.oxforddnb.com.ezproxy.lib.ou.edu/view/article/50257,http://lccn.loc.gov/n87815652,https://id.loc.gov/authorities/names/n87815652,n87815652,http://viaf.org/viaf/34602833,34602833,,,,,,,,,,/alli/author/1807,7/12/2017 21:03,,,Mancini Domenico 143.-151.,http://catalogue.bnf.fr/ark:/12148/cb133239779,"Mancinus, Dominicus",http://d-nb.info/gnd/119234254,,,"Mancinus, Dominicus",http://isni.org/isni/0000000121005650,https://www.wikidata.org/entity/Q5290591#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Dominic_Mancini,https://www.worldcat.org/identities/lccn-n87815652,A4091,4091
71250,a5f01b16-c535-45df-83db-69863596e8ae,"71250 : Bembo, Pietro, 1470-1547","Bembo, Pietro, 1470-1547",Petrus Bembus,,Pietro Bembo,,,1470 A.D.,1547 A.D.,15th Century A.D. - 16th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/n50078865,https://id.loc.gov/authorities/names/n50078865,n50078865,http://viaf.org/viaf/54144140,54144140,,,,,"Bembo, Pietro 1470-1547",stoa0054b,,urn:cts:latinLit:stoa0054b:,,/alli/author/1806,7/12/2017 19:45,"Bembo, Pietro 1470-1547",http://catalogo.bne.es/uhtbin/authoritybrowse.cgi?action=display&authority_id=XX873498,,,"Bembo, Pietro 1470-1547",http://d-nb.info/gnd/118658115,"Bembo , Pietro",http://id.sbn.it/af/IT\ICCU\CFIV\048916,"Bembo, Pietro 1470-1547",http://isni.org/isni/0000000121333558,https://www.wikidata.org/entity/Q334188#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Pietro_Bembo,https://www.worldcat.org/identities/lccn-n50078865,A5607,5607
71249,b95bdb0e-b28f-41a6-bb86-d6e4f2964be4,"71249 : Beckher, Daniel, 1594-1655","Beckher, Daniel, 1594-1655",Daniel Beckherus,Daniel Becker,Daniel Beckher,,,1594 A.D.,1655 A.D.,17th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/n85035319,https://id.loc.gov/authorities/names/n85035319,n85035319,http://viaf.org/viaf/100168785,100168785,,,,,,,,,,/alli/author/1805,7/12/2017 19:42,,,,,"Beckher, Daniel 1594-1653",http://d-nb.info/gnd/116106174,,,Daniel Beckher der Ältere deutscher Mediziner,http://isni.org/isni/0000000114785206,https://www.wikidata.org/entity/Q1160033#sitelinks-wikipedia,,https://www.worldcat.org/identities/lccn-n85035319,A4058,4058
71248,d6769ae4-7779-4241-8cae-4f663892270b,"71248 : Edguard, David, approximately 1502-approximately 1542","Edguard, David, approximately 1502-approximately 1542",David Edguard,David Edwardes,,,,approximately 1502 A.D.,approximately 1542 A.D. ,16th Century A.D.,,Kingdom of England,Neo-Latin,http://www.oxforddnb.com.ezproxy.lib.ou.edu/view/article/8480,http://lccn.loc.gov/n85826864,https://id.loc.gov/authorities/names/n85826864,n85826864,http://viaf.org/viaf/277366344,277366344,,,,,,,,,,/alli/author/1804,7/12/2017 18:43,,,,,,,,,"Edguard, David",http://isni.org/isni/0000000063632540,,,https://www.worldcat.org/identities/lccn-n85826864,A4048,4048
71247,fa568f5d-471b-42a9-891c-df87d0ed4ba7,"71247 : Cranston, David","Cranston, David",,David Cranston,,,,approximately 1480 A.D.,1512 A.D.,16th Century A.D.,Scotland,Kingdom of Scotland,Medieval,http://www.oxforddnb.com.ezproxy.lib.ou.edu/view/article/6616,http://lccn.loc.gov/no2013070904,https://id.loc.gov/authorities/names/no2013070904,no2013070904,http://viaf.org/viaf/15110399,15110399,,,,,,,,,,/alli/author/1803,7/12/2017 18:25,,,Cranston David 1479?-1512,http://catalogue.bnf.fr/ark:/12148/cb12548010c,"Cranston, David",http://d-nb.info/gnd/1055564950,,,"Cranston, David",http://isni.org/isni/0000000066486438,https://www.wikidata.org/entity/Q18527531#sitelinks-wikipedia,,,A4073,4073
71246,f5652af0-8fb5-43f6-994e-d308d16fe051,"71246 : Daniel, of Beccles","Daniel, of Beccles",Daniel Becclesiensis ,Daniel of Beccles,,,,,,12th Century A.D.,"Beccles, England",Kingdom of England,Medieval,http://thesaurus.cerl.org/record/cnp02046982,http://lccn.loc.gov/no2009023758,https://id.loc.gov/authorities/names/no2009023758,no2009023758,http://viaf.org/viaf/78965501,78965501,,,,,,,,,,/alli/author/1802,7/12/2017 18:05,,,,,,,,,Daniel Becclesiensis,http://isni.org/isni/000000005502297X,,,https://www.worldcat.org/identities/lccn-no2009023758,A4093,4093
71245,434e4480-1dcd-4055-abe7-7e9cb68b04d2,"71245 : Cuthbert, Saint, Bishop of Lindisfarne, approximately 635-687","Cuthbert, Saint, Bishop of Lindisfarne, approximately 635-687",Cuthbertus,Cuthbert,,,,approximately 635 A.D. ,687 A.D. ,7th Century A.D.,"Lindisfarne, England",Kingdom of Northumbria,Medieval,http://www.oxforddnb.com.ezproxy.lib.ou.edu/view/article/6976,http://lccn.loc.gov/n84070072,https://id.loc.gov/authorities/names/n84070072,n84070072,http://viaf.org/viaf/264324310,264324310,,,,,,,,,,/alli/author/1801,7/12/2017 16:09,,,,,Cuthbert von Lindisfarne ca. ca. 635-687,http://d-nb.info/gnd/119053195,,,Cuthbertus ca634-687 Lindisfarnenses,http://isni.org/isni/0000000382189005,https://www.wikidata.org/entity/Q504518#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Cuthbert,https://www.worldcat.org/identities/lccn-n84070072,A5610,5610
71244,6114f443-6eae-4ef5-b4f0-f3ba789474a0,"71244 : Tunstall, Cuthbert, 1474-1559","Tunstall, Cuthbert, 1474-1559",Tonstallus Cuthebertus,Cuthbert Tunstall,,,,1474 A.D.,1559 A.D.,15th Century A.D. - 16th Century A.D.,,Kingdom of England,Neo-Latin,http://www.oxforddnb.com.ezproxy.lib.ou.edu/view/article/27817,http://lccn.loc.gov/n87861496,https://id.loc.gov/authorities/names/n87861496,n87861496,http://viaf.org/viaf/115145857798523020318,1.15146E+020,,,,,,,,,,/alli/author/1800,7/12/2017 15:26,,,Tunstall Cuthbert 1474-1559,http://catalogue.bnf.fr/ark:/12148/cb120456631,"Tunstall, Cuthbert 1474-1559",http://d-nb.info/gnd/124653138,,,"Tunstall, Cuthbert 1474-1559",http://isni.org/isni/0000000108778421,https://www.wikidata.org/entity/Q725592#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Cuthbert_Tunstall,https://www.worldcat.org/identities/lccn-n87861496,A4062,4062
71243,f8007343-12fe-4783-8483-c5e9efa2b886,"71243 : Cuthbert, Abbot of Wearmouth","Cuthbert, Abbot of Wearmouth",,Cuthbert,,,,,760 A.D. ,8th Century A.D.,,Kingdom of Northumbria,Medieval,,http://lccn.loc.gov/nb99072358,https://id.loc.gov/authorities/names/nb99072358,nb99072358,http://viaf.org/viaf/36415002,36415002,,,,,,,,,,/alli/author/1799,7/12/2017 14:43,,,,,,,,,,,,,https://www.worldcat.org/identities/lccn-nb99072358,A4052,4052
71242,13a83830-e419-4a1b-98ca-c0276f6b55b4,"71242 : Bauhuis, Bernard","Bauhuis, Bernard",Bernardus Bauhusius,Bernard Bauhuis,,,,1575 A.D.,Approximately 1619 A.D.,16th Century A.D. - 17th Century A.D.,"Antwerp, Belgium",,Neo-Latin,,,,,http://viaf.org/viaf/85060314,85060314,,,,,,,,,,/alli/author/1798,7/12/2017 2:59,,,,,"Bauhuis, Bernard 1575-1619",http://d-nb.info/gnd/12477847X,,,"Bauhuis, Bernard 1575-1619",http://isni.org/isni/000000006134182X,https://www.wikidata.org/entity/Q5305148#sitelinks-wikipedia,,,A4134,4134
71241,31daf7d2-81c7-4261-9852-000b62f58b8f,"71241 : Baudouin, François, 1520-1573","Baudouin, François, 1520-1573",Franciscus Balduinus,,François Baudouin,,,1520 A.D.,1573 A.D.,16th Century A.D.,,,Neo-Latin,,http://lccn.loc.gov/n85366849,https://id.loc.gov/authorities/names/n85366849,n85366849,http://viaf.org/viaf/39484889,39484889,,,,,,,,,,/alli/author/1797,7/12/2017 2:52,,,Bauduin François 1520-1573,http://catalogue.bnf.fr/ark:/12148/cb125156440,"Baudouin, François 1520-1573",http://d-nb.info/gnd/118507230,,,"Baudouin, François",http://isni.org/isni/0000000121007859,https://www.wikidata.org/entity/Q5493177#sitelinks-wikipedia,https://en.wikipedia.org/wiki/François_Baudouin,https://www.worldcat.org/identities/lccn-n85366849,A4124,4124
71240,f1816011-c132-445d-b4fc-1c6cdff42c0c,"71240 : Basinio, da Parma, 1425-1457","Basinio, da Parma, 1425-1457",Basinius Parmensis,,Basinio Basini,,,1425 A.D.,1457 A.D.,15th Century A.D.,,,Medieval,,http://lccn.loc.gov/no90021536,https://id.loc.gov/authorities/names/no90021536,no90021536,http://viaf.org/viaf/47108359,47108359,,,,,,,,,,/alli/author/1796,7/12/2017 2:47,,,Basinio da Parma 1425-1457,http://catalogue.bnf.fr/ark:/12148/cb165470309,Basinio da Parma 1425-1457,http://d-nb.info/gnd/100423426,,,Basinius,http://isni.org/isni/0000000079747801,https://www.wikidata.org/entity/Q810182#sitelinks-wikipedia,https://en.wikipedia.org/wiki/Basinio_Basini,https://www.worldcat.org/identities/lccn-no90021536,A4146,4146
