Index,DLL Author,DLL Editors,DLL Works,Title,Place,Publisher,Date,Url,Publication Year,Num Pages,Number Of Volumes,Short Title,Series,Archive,Library Catalog,Manual Tags,Automatic Tags
https://catalog.hathitrust.org/Record/011568330,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","89684: Merkel, Rudolf, 1811-1885",,P. Ovidius Naso,Lipsiae,B. G. Teubner,1850,https://catalog.hathitrust.org/Record/011568330,1850,,3 v.,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/011552803,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","89684: Merkel, Rudolf, 1811-1885",,P. Oviduius Naso,Lipsiae,B. G. Teubner,1867,https://catalog.hathitrust.org/Record/011552803,1867,,3 v.,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/006792478,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","91728 : Ehwald, Rudolf, 1847-1927;89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso ex Rudolphi Merkelii recognitione,Lipsiae,in aedibus B. G. Teubneri,1903,https://catalog.hathitrust.org/Record/006792478,1903,,3 v.,,,Hathi Trust,University of California,"Exiles; Poetry.; Didactic poetry, Latin.; Epic poetry, Latin.; Epistolary poetry, Latin.; Exile (Punishment); Exiles' writings, Latin.; Fables, Latin.; Love poetry, Latin.; Metamorphosis; Mythology; Mythology, Classical",
https://catalog.hathitrust.org/Record/001810204,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae. Recensvit Alfredvs Fleckeisen.,Lipsiae,sumptibus et formis B. G. Teubneri,1868,https://catalog.hathitrust.org/Record/001810204,1868,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
https://catalog.hathitrust.org/Record/001810203,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,"P. Terenti Comoediae, Recensvit Alfredvs Fleckeisen.",Lipsiae,sumptibus et formis B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/001810203,1884,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
https://catalog.hathitrust.org/Record/001809970,"45396 : Statius, P. Papinius (Publius Papinius)","91835 : Klotz, Alfred, 1874-1956",,P. Papini Stati Achilleis,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/001809970,1902,61 p.,,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/100370421,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Afri Comoediae.,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/100370421,1898,311 p.,,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/011568873,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae.,Lipsiae,sumptibus et formis B. G. Teubneri,1861,https://catalog.hathitrust.org/Record/011568873,1861,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/009623162,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae.,Lipsiae,sumptibus et formis B. G. Teubneri,1871,https://catalog.hathitrust.org/Record/009623162,1871,343 p.,,,,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/001810202,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae. Recensvit Alfredvs Fleckeisen.,Lipsiae,sumptibus et typis B. G. Teubneri,1881,https://catalog.hathitrust.org/Record/001810202,1881,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
https://catalog.hathitrust.org/Record/100389523,"45396 : Statius, P. Papinius (Publius Papinius)","91835 : Klotz, Alfred, 1874-1956",,P. Papini Stati Thebais,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/100389523,1908,583 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/010939420,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","89684 : Merkel, Rudolf, 1811-1885;91728 : Ehwald, Rudolf, 1847-1927",,P. Ovidius Naso ex Rudolphi Merkelii recognitione,Lipsiae,in aedibus B. G. Teubneri,1897,https://catalog.hathitrust.org/Record/010939420,1897,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of North Carolina at Chapel Hill,,
https://catalog.hathitrust.org/Record/009779553,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","91728 : Ehwald, Rudolf, 1847-1927;89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso,Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/009779553,1905,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,,
https://catalog.hathitrust.org/Record/001809979,"45396 : Statius, P. Papinius (Publius Papinius)","91726 : Kohlmann, Philipp, 1842-1889",,P. Papinii Statii Achilleis et Thebais.,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/001809979,1884,475 p.,,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/100231499,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Afri Phormio.,Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/100231499,1905,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Illinois at Urbana-Champaign,,
https://catalog.hathitrust.org/Record/011742709,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","91728 : Ehwald, Rudolf, 1847-1927;89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso,Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/011742709,1889,,3 v.,,,Hathi Trust,Cornell University,,
https://catalog.hathitrust.org/Record/006645098,"45428 : Vegetius Renatus, Flavius; 45164 : Gargilius Martialis, Quintus","84117 : Lommatzsch, Ernst, 1871-1949",,P. Vegeti Renati Digestorum artis mulomedicinae libri,Lipsiae,in aedibus B. G. Teubneri,1903,https://catalog.hathitrust.org/Record/006645098,1903,342 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/001810205,45409 : Terence.,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae. Recensvit Alfredvs Fleckeisen.,Lipsiae,sumptibus et formis B. G. Teubneri,1874,https://catalog.hathitrust.org/Record/001810205,1874,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
https://catalog.hathitrust.org/Record/100832687,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","91728 : Ehwald, Rudolf, 1847-1927;89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso ex Rudolphi Merkelii recognitione,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100832687,1907,,3 v.,,,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/012289488,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso,Lipsiae,in aedibus B. G. Teubneri,1853,https://catalog.hathitrust.org/Record/012289488,1853,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Pennsylvania State University,,
https://catalog.hathitrust.org/Record/009774577,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","91728 : Ehwald, Rudolf, 1847-1927;89684: Merkel, Rudolf, 1811-1885",,P. Ovidius Naso ex Rudolphi Merkelii recognitione,Lipsiæ,in aedibus B. G. Teubneri,1897,https://catalog.hathitrust.org/Record/009774577,1897,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,,
https://catalog.hathitrust.org/Record/009043213,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","91728 : Ehwald, Rudolf, 1847-1927;89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso ex Rudolphi Merkelii recognitione,Lipsiae,in aedibus B. G. Teubneri,1888,https://catalog.hathitrust.org/Record/009043213,1888,,3 v.,,,Hathi Trust,Princeton University,,
https://catalog.hathitrust.org/Record/101834923,"45396 : Statius, P. Papinius (Publius Papinius)","91835 : Klotz, Alfred, 1874-1956",,P. Papini Stati Thebais; cum Ottonis Müller tum aliis copiis usus edidit Alfredus Klotz. Accedit index nominum ad Stati Achilleidem et Thebaidem,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/101834923,1908,583 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
https://catalog.hathitrust.org/Record/100835791,"45396 : Statius, P. Papinius (Publius Papinius)","91726 : Kohlmann, Philipp, 1842-1889;84045 : Baehrens, Emil, 1848-1888",,P. Papinius Statius.,Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/100835791,1879,,2 v.,,,Hathi Trust,University of Iowa,,
https://catalog.hathitrust.org/Record/100462628,"45396 : Statius, P. Papinius (Publius Papinius)","89530 : Jahnke, Richard, 1868-1933;Kohlmann, Philipp, 1842-1889;84045 : Baehrens, Emil, 1848-1888",,P. Papinius Statius,Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/100462628,1879,,3 v.,,,Hathi Trust,Columbia University,,
https://catalog.hathitrust.org/Record/100389883,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Afri Comoediae,Lipsiae,B. G. Teubner,1905,https://catalog.hathitrust.org/Record/100389883,1905,311 p.,,,,Hathi Trust,Harvard University,,
https://catalog.hathitrust.org/Record/011665040,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","91728 : Ehwald, Rudolf, 1847-1927;89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/011665040,1884,,3 v.,,,Hathi Trust,University of Illinois at Urbana-Champaign,,
https://catalog.hathitrust.org/Record/001810206,45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae. Recensvit Alfredvs Fleckeisen.,Lipsiae,in aedibus B. G. Teubneri,1895,https://catalog.hathitrust.org/Record/001810206,1895,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
https://catalog.hathitrust.org/Record/100387951,84131 : Pelagonius,"84099 : Ihm, Max, 1863-1909",,Artis veterinariae quae extant recensuit,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/100387951,1892,244 p.,,,,HathiTrust,Harvard University,Early works to 1800; Veterinary medicine,
https://catalog.hathitrust.org/Record/100491936,45254: Livy,"84187: Weissenborn, Wilhelm, 1803-1878",,Ab urbe condita libri,Lipsiae,in aedibus B.G. Teubneri,1877,https://catalog.hathitrust.org/Record/100491936,1877,,,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/100686092,45417 : Tibullus,"84127 : Müller, Lucian, 1836-1898",,Albii Tibulli libri quattuor,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/100686092,1884,64 p.,,,,HathiTrust,University of Minnesota,,
https://catalog.hathitrust.org/Record/007026141,"70841 : Palladius, Rutilius Taurus Aemilianus","84174 : Schmitt, Johann Christoph",,Agriculturae,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/007026141,1898,269 p.,,,,HathiTrust,Pennsylvania State University,Agriculture; Rome.,
https://catalog.hathitrust.org/Record/001812012,"84034 : Aeneas, Tacticus, active 4th century B.C.","84177 : Schöne, Richard, 1840-1922",,Aeneae Tactici De obsidione toleranda commentarius,Lipsiae,in aedibus B. G. Teubueri,1911,https://catalog.hathitrust.org/Record/001812012,1911,205 p.,,,,HathiTrust,University of Michigan,,
https://catalog.hathitrust.org/Record/002422904,"84034 : Aeneas, Tacticus, active 4th century B.C.","84098 : Hug, Arnold, 1832-1895",,Aeneae Commentarius poliorceticus recensuit Arnoldus Hug.,Lipsiae,in aedubus B.G. Teubneri,1874,https://catalog.hathitrust.org/Record/002422904,1874,88 p.,,,,HathiTrust,University of California,Early works to 1800; Military art and science; Defensive (Military science); Offensive (Military science); Sieges.,
https://catalog.hathitrust.org/Record/100227115,"44491: Donatus, Aelius","84189 : Wessner, Paul, 1870-1933",,Aeli Donati qvod fertvr Commentvm Terenti. Accedvnt Evgraphi commentvm et Scholia bembina,Lipsiae,in aedibus B.G. Teubneri,1902,https://catalog.hathitrust.org/Record/100227115,1902,,,,,HathiTrust,Cornell University,,
https://catalog.hathitrust.org/Record/000842288,"44491: Donatus, Aelius","84189 : Wessner, Paul, 1870-1933",,Aeli Donati quod fertur Commentum Terenti.,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/000842288,1902,,,,,HathiTrust,University of Michigan,,
https://catalog.hathitrust.org/Record/006792410,"84056 : Endt, Johannes","84056: Endt, Johannes",,Adnotationes super Lucanum,Lipsiae,in aedibus B.G. Teubneri,1909,https://catalog.hathitrust.org/Record/006792410,1909,445 p.,,,,HathiTrust,Indiana University,,
https://catalog.hathitrust.org/Record/011682573,"45036 : Cicero, Marcus Tullius","84133 : Plasberg, Otto, 1869-1924",,Academicorum reliquiae cum Lucullo,Lipsiae,in aedibus B. G. Teubneri,1922,https://catalog.hathitrust.org/Record/011682573,1922,126 p.,,,,HathiTrust,University of California,,
https://catalog.hathitrust.org/Record/011535004,"45036 : Cicero, Marcus Tullius","89575 : Klotz, Reinhold, 1807-1870",,Academicorum ad M. Varronem libri duo.,Lipsiae,sumptibus et typis B.G. Teubneri,1854,https://catalog.hathitrust.org/Record/011535004,1854,"pp. (2), 76",,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/006794017,45254: Livy,"84128 : Müller, Moritz, 1854-;84187 : Weissenborn, Wilhelm, 1803-1878",,Ab urbe condita libri.,Lipsiae,in aedibus B.G. Teubneri,1887,https://catalog.hathitrust.org/Record/006794017,1887,,,,,HathiTrust,Indiana University,,
https://catalog.hathitrust.org/Record/009779744,45254 : Livy,"84128 : Müller, Moritz, 1854-;84187 : Weissenborn, Wilhelm, 1803-1878",,Ab urbe condita libri: editionem primam curavit Guilelmus Weissenborn.,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/009779744,1902,,,,,HathiTrust,University of Virginia,Rome; History.,
https://catalog.hathitrust.org/Record/008394775,45254 : Livy,"84061 : Friedersdorff, F. (Franz), 1846-1911?;84126 : Müller, H. J.;84118 : Luterbacher, Franz, 1850-1924;84190 : Wölfflin, Eduard von, 1831-1908;84128 : Müller, Moritz, 1854-",,Ab urbe condita für den Schulgebrauch,Lipsiae,in aedibus B. G. Teubneri,1878,https://catalog.hathitrust.org/Record/008394775,1878,,,,,HathiTrust,Columbia University,Rome; History.,
https://catalog.hathitrust.org/Record/001809374,45323 : Persius,"84094 : Hermann, Karl Friedrich, 1804-1855",,A. Persii Flacci Satirarum liber.,Lipsiae,sumptibus et typis B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/001809374,1879,21 p.,,,,HathiTrust,University of Michigan,,
https://catalog.hathitrust.org/Record/001809373,45323 : Persius,"84094 : Hermann, Karl Friedrich, 1804-1855",,A. Persii Flacci Satirarüm liber.,Lipsiae,sumptibus et typis B. G. Teubneri,1872,https://catalog.hathitrust.org/Record/001809373,1872,21 p.,,,,HathiTrust,University of Michigan,,
https://catalog.hathitrust.org/Record/100388066,45323 : Persius,"84094 : Hermann, Karl Friedrich, 1804-1855",,A. Persii flacci Satirarum liber,Lipsiae,sumptibus et typis B. G. Teubneri,1881,https://catalog.hathitrust.org/Record/100388066,1881,21 p.,,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/011533508,"44569 : Gellius, Aulus","84095 : Hertz, Martin",,A. Gellii Noctivm atticarvm libri XX,Lipsiae,sumptibus et typis B. G. Teubneri,1871,https://catalog.hathitrust.org/Record/011533508,1871,,2,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/001220927,"44569 : Gellius, Aulus","84097 : Hosius, Carl, 1866-1937;84095 : Hertz, Martin",,A. Gellii Noctium Atticarum libri XX,Lipsiae,in aedibus B. G. Teubneri,1903,https://catalog.hathitrust.org/Record/001220927,1903,,2,,,HathiTrust,Harvard University,Latin essays.,
https://catalog.hathitrust.org/Record/012224294,"45036 : Cicero, Marcus Tullius","89575 : Klotz, Reinhold, 1807-1870",,Scripta quae manserunt omnia,Lipsiae,sumptibus et typis B. G. Teubneri,1851,https://catalog.hathitrust.org/Record/012224294,1851,,11 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Minnesota,,
https://catalog.hathitrust.org/Record/100836046,45429 : Virgil,"91713 : Ribbeck, Otto, 1827-1898",,P. Vergili Maronis Aeneis in usum scholarum iterum recognovit Otto Ribbeck.,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/100836046,1898,409 p.,,,,Hathi Trust,University of Iowa,,
https://catalog.hathitrust.org/Record/007027457,45429 : Virgil,"91813 : Güthling, Otto, 1853-1931",,P. Vergili Maronis Aeneis,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/007027457,1907,274 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Pennsylvania State University,,
https://catalog.hathitrust.org/Record/008910816,84082 : Pelagonius,"84099 : Ihm, Max, 1863-1909",,Pelagonii artis veterinariae quae extant recensvit,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/008910816,1892,244 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Princeton University,Early works to 1800; (OCoLC)fst01411636; Early works.; fast; Veterinary medicine; (OCoLC)fst01165977; Veterinary medicine.,
https://catalog.hathitrust.org/Record/009779753,"45396 : Statius, P. Papinius (Publius Papinius); 45788 : Lactantius Placidus","89530 : Jahnke, Richard, 1868-1933;Kohlmann, Philipp, 1842-1889;91835 : Klotz, Alfred, 1874-1956;84045 : Baehrens, Emil, 1848-1888",,P. Papinius Statius.,Lipsiae,B. G. Teubner,1884,https://catalog.hathitrust.org/Record/009779753,1884,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,,
https://catalog.hathitrust.org/Record/100739923,45429 : Virgil,"91813 : Güthling, Otto, 1853-1931",,"Bucolica, Georgica, Aeneis",Lipsiae,in aedibus B. G. Teubneri,1894,https://catalog.hathitrust.org/Record/100739923,1894,,2 v.,,,HathiTrust,University of Chicago,,
https://catalog.hathitrust.org/Record/100487248,"45036 : Cicero, Marcus Tullius",????,,Brutus.,Lipsiae,in aedibus B. G. Teubneri,1904,https://catalog.hathitrust.org/Record/100487248,1904,313 p.,,,,HathiTrust,Harvard University,,
https://catalog.hathitrust.org/Record/100227035,"45036 : Cicero, Marcus Tullius","84133: Plasberg, Otto, 1869-1924",,"Academicorum reliquiae cum Lucullo, recognovit O. Plasberg.",Lipsiae,in aedibus B. G. Teubneri,1922,https://catalog.hathitrust.org/Record/100227035,1922,126 p.,,,,HathiTrust,Cornell University,,
