Index,Author,Editor,DLL Work Authority Record(s),Title,Place,Publisher,Date,Url,Publication Year,Num Pages,Number Of Volumes,Short Title,Series,Archive,Library Catalog,Manual Tags,Automatic Tags
473,"45078 : Nepos, Cornelius","84053 : Dietsch, Heinrich Rudolf, 1814-1875",,Cornelii Nepotis liber De excellentibus ducibus exterarum gentium cum vitis Catonis et Atticae ex libro de Historicis Latinis et aliis excerptis.,Lipsiae,B.G. Teubner,1855,https://catalog.hathitrust.org/Record/011633415,1855,106 p.,,,,Hathi Trust,Harvard University,,
477,"44566 : Augustine, of Hippo, Saint, 354-430","89605 : Knöll, Pius",,Confessionvm libri tredecim,Lipsiae,B.G. Teubner,1909,https://catalog.hathitrust.org/Record/100639243,1909,348 p.,,,,Hathi Trust,University of California,,
566,"45406: Tacitus, Cornelius","84179 : Stegmann, Carl",,Annalen in Auswahl und der Bataveraufstand unter Civilis.,Leipzig,B.G. Teubner,1897,https://catalog.hathitrust.org/Record/007968882,1897,,3 v.,,,HathiTrust,University of Wisconsin - Madison,Rome; History; 30 B.C.-68 A.D.; Julio-Claudians,
613,"71496 : Ulpianus, Domitius","89603: Huschke, Ph. Eduard (Philipp Eduard), 1801-1886",,"Fragmenta, sive ex Ulpiani libro singulari regularum excerpta. Accedunt eiusdem Institutionum reliquiae ex codice Vindobonensi.",Lipsiae,B.G. Teubner,1886,https://catalog.hathitrust.org/Record/100151343,1886,643 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana. [S.R.],Hathi Trust,Cornell University,,
630,87395 : Gaius,"89603 : Huschke, Ph. Eduard (Philipp Eduard), 1801-1886",,Gaii Institutionum iuris civilis commentarii quattuor,Lipsiae,B.G. Teubner,1861,https://catalog.hathitrust.org/Record/008372759,1861,241 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Minnesota,,
659,"45428 : Vegetius Renatus, Flavius","84117 : Lommatzsch, Ernst, 1871-1949",,Digestorum artis mulomedicinae libri.  Edidit Ernestus Lommatzsch.,Lipsiae,B.G. Teubner,1903,https://catalog.hathitrust.org/Record/100579359,1903,342 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,Cornell University,,
760,"45336 : Plautus, Titus Maccius","84138 : Ritschl, Friedrich Wilhelm, 1806-1876; 89571 : Fleckeisen, Alfred, 1820-1899",,T. Macci Plavti Comoediae,Lipsiae,B.G. Teubneri,1879,https://catalog.hathitrust.org/Record/011665884,1879,,2 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Cornell University,,
526,45409 : Terence,,,Ausgewählte Komödien. Zur Einführung in die Lektüre der altlateinischen Lustspiele,Leipzig,Druck und Verlag von B. G. Teubner,1913,https://catalog.hathitrust.org/Record/100779883,1913,,2 v.,,,HathiTrust,University of Iowa,,
270,,"Mueller, Otto, 1833-",,Quaestiones Statianae.,Berlin,Druck von Carl Jahncke,1861,https://catalog.hathitrust.org/Record/006173154,1861,,,,,Hathi Trust,Princeton University,COPIED TO NOT TEUBNER,
587,"44938 : John, of Salisbury, Bishop of Chartres","89689 : Webb, Clement Charles Julian, 1865-1954",,Ioannis Saresberiensis episcopi Carnotensis Policratici sive De nvgis cvrialivm et vestigiis philosophorvm libri VIII,Oxonnii,e typographeo Clarendoniano,1909,https://catalog.hathitrust.org/Record/001375857,1909,,2 v.,,,Hathi Trust,University of Michigan,COPIED TO NOT TEUBNER,
756,"45336 : Plautus, Titus Maccius","89467 : Lindsay, W. M. (Wallace Martin), 1858-1937",,T. Macci Plavti Comoediae,Oxonii,e Typographeo Clarendoniano,1903,https://catalog.hathitrust.org/Record/006794081,1903,,2 v.,,,Hathi Trust,Northwestern University,COPIED TO NOT TEUBNER,
758,"45336 : Plautus, Titus Maccius","89467 : Lindsay, W. M. (Wallace Martin), 1858-1937",,T. Macci Plavti Comoediae,Oxonii,e Typographeo Clarendoniano,1910,https://catalog.hathitrust.org/Record/007128539,1910,,2 v.,,,Hathi Trust,University of California,COPIED TO NOT TEUBNER,
761,"45336 : Plautus, Titus Maccius","89467 : Lindsay, W. M. (Wallace Martin), 1858-1937",,T. Macci Plavti Comeodiae,Oxonii,e Typographeo Clarendoniano,1903,https://catalog.hathitrust.org/Record/001809469,1903,,2 v.,,,Hathi Trust,University of Michigan,COPIED TO NOT TEUBNER,
766,"45336 : Plautus, Titus Maccius","89467 : Lindsay, W. M. (Wallace Martin), 1858-1937",,T. Macci Plauti Comoediae,Oxonii,E Typographeo Clarendoniano,1913,https://catalog.hathitrust.org/Record/100151662,1913,,2 v.,,,Hathi Trust,Cornell University,COPIED TO NOT TEUBNER,
768,"45336 : Plautus, Titus Maccius","89467 : Lindsay, W. M. (Wallace Martin), 1858-1937",,T. Macci Plauti Comoediae,Oxonii,e Typographeo Clarendoniano,1903,https://catalog.hathitrust.org/Record/008920124,1903,,2 v.,,,Hathi Trust,Princeton University,COPIED TO NOT TEUBNER,
769,"45336 : Plautus, Titus Maccius","89467 : Lindsay, W. M. (Wallace Martin), 1858-1937",,T. Macci Plauti Comoediae,Oxonii,e Typographeo Clarendoniano,1905,https://catalog.hathitrust.org/Record/012289475,1905,,2 v.,,,Hathi Trust,Pennsylvania State University,COPIED TO NOT TEUBNER,
809,"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D","Owen, S. G. (Sidney George), 1858-1940",,P. Ovidi Nasonis Tristivm libri V,Oxonii,E Typographeo Clarendoniano,1889,https://catalog.hathitrust.org/Record/008394118,1889,271 p.,,,,Hathi Trust,Columbia University,COPIED TO NOT TEUBNER,
822,"45036 : Cicero, Marcus Tullius","Clark, Albert Curtis, 1859-1937",,Orationes ...,Oxonii,e typographeo Clarendoniano,1900,https://catalog.hathitrust.org/Record/001808098,1900,,6 v.,,,Hathi Trust,University of Michigan,COPIED TO NOT TEUBNER,
826,"45036 : Cicero, Marcus Tullius","Peterson, William, 1856-1921; Clark, Albert Curtis, 1859-1937",,Orationes,Oxonii,E Typographeo Clarendoniano,1901,https://catalog.hathitrust.org/Record/100644931,1901,,6 v.,,,Hathi Trust,University of Iowa,COPIED TO NOT TEUBNER,
830,"45036 : Cicero, Marcus Tullius","Peterson, William, 1856-1921; Clark, Albert Curtis, 1859-1937",,Orationes,Oxonii,e typographeo Clarendoniano,1901,https://catalog.hathitrust.org/Record/009012374,1901,,,,,Hathi Trust,Pennsylvania State University,COPIED TO NOT TEUBNER,
674,"89600 : Hartman, J. J. (Jacobus Johannes), 1851-1924",,,De Plutarcho scriptore e philosopho,Lugduni-Batavorum,E. J. Brill,1916,https://catalog.hathitrust.org/Record/001845824,1916,690 p.,,,,Hathi Trust,University of Michigan,COPIED TO NOT TEUBNER,
772,"45255 : Lucretius Carus, Titus","Giussani, Carlo, 1840-1900",,T. Lucreti Cari De rerum natura libri six,Torino,E. Loescher,1896,https://catalog.hathitrust.org/Record/009021024,1896,,4 v.,,,Hathi Trust,Princeton University,COPIED TO NOT TEUBNER,
624,"Llobera, J.","Álvares, Manuel, 1526-1583",,"Grammatica classicae latinitatis: ad Alvari Institutiones doctrinamque recentiorum conformata scholis hispanis, americanis, philippinis",Barcinone,Eugenius Subirana,1919,https://catalog.hathitrust.org/Record/008467512,1919,579 p.,,Grammatica classicae latinitatis,,Hathi Trust,University of California,"COPIED TO NOT TEUBNER; Latin language; Grammar, Comparative; larpcal; Latim (Gramatica); Spanish.",
751,"45498 : Vallauri, Tommaso",,,Thomae Vallaurii Opuscvla varia.,Augustae Taurinorum,ex officina A. Salesiani,1875,https://catalog.hathitrust.org/Record/100739981,1875,416 p.,,,,Hathi Trust,University of Chicago,COPIED TO NOT TEUBNER; Latin philology,
154,"45701 : Caesar, Julius",,,"Commentarii, cum supplementis A. Hirtii et aliorum. Recognovit Franciscus Oehler.",Lipsiae,Ex Officina Bernhardi Tauchnitz,1860,https://catalog.hathitrust.org/Record/100599040,1860,460 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,HathiTrust,University of Illinois at Urbana-Champaign,,
706,45254 : Livy,"84095 : Hertz, Martin",,Titi Livi ab urbe condita libri.,Lipsiae,ex officina Bernhardi Tauchnitz,1857,https://catalog.hathitrust.org/Record/001808914,1857,,4 v.,,,Hathi Trust,University of California,COPIED TO NOT TEUBNER,
715,45254 : Livy,"84095 : Hertz, Martin",,Titi Livi Ab urbe condita libri.,Lipsiae,ex officina Bernhardi Tauchnitz,1857,https://catalog.hathitrust.org/Record/008297633,1857,,4 v.,,,Hathi Trust,University of California,Rome; COPIED TO NOT TEUBNER; History.,
779,,"45498 : Vallauri, Tommaso",,Scriptiones criticae.,Augustae Taurinorum,ex Officina Libraria V. Fodratti,1876,https://catalog.hathitrust.org/Record/100391502,1876,,,,,Hathi Trust,Harvard University,COPIED TO NOT TEUBNER,
102,"45336 : Plautus, Titus Maccius","45498 : Vallauri, Tommaso",Aulularia (81239);Menaechmi (81247);Miles Gloriosus (81249);Trinummus (81256),M. Accii Plavti Comoediae cvm adnotaionibvs et commentariis tomae Vallavrii.,Avgustae Tavrinorvm,ex Officina Regia,1873,https://catalog.hathitrust.org/Record/100740075,1873,576 p.,,,,Hathi Trust,University of Chicago,,
489,"44566 : Augustine, of Hippo, Saint, 354-430","Ramorino, F. (Felice), 1852-1929",,Confessiones,Romae,ex officina typographica Forzanii et socii,1909,https://catalog.hathitrust.org/Record/006759925,1909,476 p.,,,,HathiTrust,University of California,COPIED TO NOT TEUBNER,
792,,"Deycks, Ferdinand, 1802-1867",,Statii codicis Thebaidis egregii aliquot fragmenta accuratius examinata.,Monasterii Guestphalorum,ex Typographia Academica Aschendorffiana,1865,https://catalog.hathitrust.org/Record/009032787,1865,14 p.,,,,Hathi Trust,Princeton University,COPIED TO NOT TEUBNER,
645,"71526 : Salutati, Coluccio, 1331-1406","89609 : Novati, Francesco, 1859-1915",,Epistolario di Coluccio Salutati,Roma,Forzani E. C. Tipografidel Senato,1891,https://catalog.hathitrust.org/Record/001673853,1891,,4 v.,,,Hathi Trust,Princeton University,COPIED TO NOT TEUBNER,
455,,"89482 : Postgate, J.P. (John Percival), 1853-1926",,Corpus poetarum latinorum; a se aliisque denuo recognitorum et brevi lectionum varietate instructorum,Londini,G. Bell,1905,https://catalog.hathitrust.org/Record/006792805,1905,,2 v.,,,Hathi Trust,Michigan State University,COPIED TO NOT TEUBNER; Collections.; Latin poetry,
453,,"89482: Postgate, J.P. (John Percival), 1853-1926",,Corpus poetarum latinorum...,London,G. Bell & Sons,1905,https://catalog.hathitrust.org/Record/001724539,1905,,2 v.,,,Hathi Trust,University of Michigan,COPIED TO NOT TEUBNER,
170,"45036 : Cicero, Marcus Tullius","89532 : La Ville de Mirmont, H. de (Henri), 1858-1924",,Cicéron; extraits et analyses des principaux discours.,Paris,Garnier,1902,https://catalog.hathitrust.org/Record/008910854,1902,539 p.,,,,HathiTrust,Princeton University,COPIED TO NOT TEUBNER,
407,"Fritzsche, Theodor, 1838-1903",,,De interpolationibus Horatianis. Partic. i. [Progr.],Güstrow,Gedruckt in der Ebert'schen Rathsbuchdruckerei,1873,https://catalog.hathitrust.org/Record/100384846,1873,28 p.,,,,HathiTrust,Harvard University,COPIED TO NOT TEUBNER,
408,"89595 : Fritzsche, Theodor, 1838-1903",,,De interpolationibus Horatianis ...,Güstrow,Gedruckt in der Ebert'schen Rathsbuchdruckerei,1873,https://catalog.hathitrust.org/Record/001808716,1873,23 p.,,,,Hathi Trust,University of Michigan,COPIED TO NOT TEUBNER,
103,"84121 : Mayhoff, Karl, 1841-1914",,TBA - Works in DLL [Frag Huskey],Lucubrationum Plinianarum specimen ...publice defendet Carolus Mayhoff.,Vratislaviae,"Grass, Barth et Soc.",1865,https://catalog.hathitrust.org/Record/010102747,1865,54 p.,,,,HathiTrust,University of California,COPIED TO NOT TEUBNER,
141,"45336 : Plautus, Titus Maccius","84138 : Ritschl, Friedrich Wilhelm, 1806-1876",,Comodiae ...,Bonnae,H.B. Koenig,1848,https://catalog.hathitrust.org/Record/001809474,1848,,,,,HathiTrust,University of Michigan,COPIED TO NOT TEUBNER,
272,45429 : Virgil,"Benoist, Eugène, 1831-1887",,"P. Virgilii Maronis Opera: Œuvres de Virgile: texte latin publié d'après les travaux les plus récents de la philologie, avec un commentaire critique et explicatif, une introduction et une notice",Paris,Hachette,1876,https://catalog.hathitrust.org/Record/006136241,1876,,3 v.,P. Virgilii Maronis Opera,,Hathi Trust,University of California,COPIED TO NOT TEUBNER,
